Polytope ID #	Polytope # (within H11)	H11	Basis from Toric Divisors	Toric from Basis Divisors	CY 2nd Chern Class (Basis)	CY Intersection Tensor (Basis)
697	412	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{J1+J2+J3-J4,D1},{-J1-J2+J4,D2},{-J1-J3+J4,D3},{J1,D4},{-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J2*J3+J1*J4+3*J2*J4+3*J3*J4+2*J4^2	{{{0,0,0,0},{0,0,3,3},{0,3,0,3},{0,3,3,6}},{{0,0,3,3},{0,0,0,0},{3,0,0,3},{3,0,3,6}},{{0,3,0,3},{3,0,0,3},{0,0,0,0},{3,3,0,6}},{{0,3,3,6},{3,0,3,6},{3,3,0,6},{6,6,6,15}}}
697	412	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{J1+J2+J3-J4,D1},{-J1-J2+J4,D2},{-J1-J3+J4,D3},{J1,D4},{-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J3^2+J1*J4-J2*J4+J3*J4+4*J4^2	{{{0,0,0,0},{0,0,3,3},{0,3,0,3},{0,3,3,6}},{{0,0,3,3},{0,-3,0,0},{3,0,0,3},{3,0,3,6}},{{0,3,0,3},{3,0,0,3},{0,0,-3,0},{3,3,0,6}},{{0,3,3,6},{3,0,3,6},{3,3,0,6},{6,6,6,15}}}
697	412	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{J1+J2+J3-J4,D1},{-J1-J2+J4,D2},{-J1-J3+J4,D3},{J1,D4},{-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J3^2-J1*J4+J2*J4+J3*J4+4*J4^2	{{{-3,0,0,0},{0,0,3,3},{0,3,0,3},{0,3,3,6}},{{0,0,3,3},{0,0,0,0},{3,0,0,3},{3,0,3,6}},{{0,3,0,3},{3,0,0,3},{0,0,-3,0},{3,3,0,6}},{{0,3,3,6},{3,0,3,6},{3,3,0,6},{6,6,6,15}}}
697	412	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{J1+J2+J3-J4,D1},{-J1-J2+J4,D2},{-J1-J3+J4,D3},{J1,D4},{-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J2*J3-3*J1*J4-J2*J4+J3*J4+6*J4^2	{{{-3,0,0,0},{0,0,3,3},{0,3,0,3},{0,3,3,6}},{{0,0,3,3},{0,-3,0,0},{3,0,0,3},{3,0,3,6}},{{0,3,0,3},{3,0,0,3},{0,0,0,0},{3,3,0,6}},{{0,3,3,6},{3,0,3,6},{3,3,0,6},{6,6,6,15}}}
697	412	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{J1+J2+J3-J4,D1},{-J1-J2+J4,D2},{-J1-J3+J4,D3},{J1,D4},{-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-4*J3^2-J1*J4-J2*J4+3*J3*J4+4*J4^2	{{{-3,0,0,0},{0,0,3,3},{0,3,0,3},{0,3,3,6}},{{0,0,3,3},{0,-3,0,0},{3,0,0,3},{3,0,3,6}},{{0,3,0,3},{3,0,0,3},{0,0,-3,0},{3,3,0,6}},{{0,3,3,6},{3,0,3,6},{3,3,0,6},{6,6,6,15}}}
697	412	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{J1+J2+J3-J4,D1},{-J1-J2+J4,D2},{-J1-J3+J4,D3},{J1,D4},{-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	J1*J4-J2*J4+J3*J4+4*J4^2	{{{0,0,0,0},{0,0,3,3},{0,3,0,3},{0,3,3,6}},{{0,0,3,3},{0,-3,0,0},{3,0,0,3},{3,0,3,6}},{{0,3,0,3},{3,0,0,3},{0,0,0,0},{3,3,0,6}},{{0,3,3,6},{3,0,3,6},{3,3,0,6},{6,6,6,15}}}
697	412	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{J1+J2+J3-J4,D1},{-J1-J2+J4,D2},{-J1-J3+J4,D3},{J1,D4},{-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	J1*J4+J2*J4-J3*J4+4*J4^2	{{{0,0,0,0},{0,0,3,3},{0,3,0,3},{0,3,3,6}},{{0,0,3,3},{0,0,0,0},{3,0,0,3},{3,0,3,6}},{{0,3,0,3},{3,0,0,3},{0,0,-3,0},{3,3,0,6}},{{0,3,3,6},{3,0,3,6},{3,3,0,6},{6,6,6,15}}}
697	412	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{J1+J2+J3-J4,D1},{-J1-J2+J4,D2},{-J1-J3+J4,D3},{J1,D4},{-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-J1*J4+J2*J4+J3*J4+4*J4^2	{{{-3,0,0,0},{0,0,3,3},{0,3,0,3},{0,3,3,6}},{{0,0,3,3},{0,0,0,0},{3,0,0,3},{3,0,3,6}},{{0,3,0,3},{3,0,0,3},{0,0,0,0},{3,3,0,6}},{{0,3,3,6},{3,0,3,6},{3,3,0,6},{6,6,6,15}}}
698	413	4	{{J1,D2},{J2,D5},{J3,D7},{J4,D8}}	{{5*J1+3*J2-J3+2*J4,D1},{J1,D2},{-4*J1-2*J2+J3-2*J4,D3},{-8*J1-5*J2+2*J3-4*J4,D4},{J2,D5},{6*J1+3*J2-J3+3*J4,D6},{J3,D7},{J4,D8}}	-24*J2^2-60*J1*J3+18*J2*J3-2*J3^2-30*J3*J4-74*J4^2	{{{0,0,-2,-1},{0,0,4,2},{-2,4,8,3},{-1,2,3,1}},{{0,0,4,2},{0,-2,-4,0},{4,-4,8,0},{2,0,0,-4}},{{-2,4,8,3},{4,-4,8,0},{8,8,56,0},{3,0,0,-6}},{{-1,2,3,1},{2,0,0,-4},{3,0,0,-6},{1,-4,-6,0}}}
698	413	4	{{J1,D2},{J2,D5},{J3,D7},{J4,D8}}	{{5*J1+3*J2-J3+2*J4,D1},{J1,D2},{-4*J1-2*J2+J3-2*J4,D3},{-8*J1-5*J2+2*J3-4*J4,D4},{J2,D5},{6*J1+3*J2-J3+3*J4,D6},{J3,D7},{J4,D8}}	-24/25*J2^2+84/5*J1*J3+258/25*J2*J3-2*J3^2+42/5*J3*J4+14/5*J4^2	{{{-2,2,-2,1},{2,-2,4,0},{-2,4,8,3},{1,0,3,-1}},{{2,-2,4,0},{-2,2,-4,0},{4,-4,8,0},{0,0,0,0}},{{-2,4,8,3},{4,-4,8,0},{8,8,56,0},{3,0,0,-6}},{{1,0,3,-1},{0,0,0,0},{3,0,0,-6},{-1,0,-6,0}}}
698	413	4	{{J1,D2},{J2,D5},{J3,D7},{J4,D8}}	{{5*J1+3*J2-J3+2*J4,D1},{J1,D2},{-4*J1-2*J2+J3-2*J4,D3},{-8*J1-5*J2+2*J3-4*J4,D4},{J2,D5},{6*J1+3*J2-J3+3*J4,D6},{J3,D7},{J4,D8}}	7/4*J3^2-6*J1*J4-3*J2*J4-2*J4^2	{{{0,0,-2,-1},{0,0,4,2},{-2,4,8,3},{-1,2,3,1}},{{0,0,4,2},{0,0,-4,-2},{4,-4,8,0},{2,-2,0,-2}},{{-2,4,8,3},{4,-4,8,0},{8,8,56,0},{3,0,0,-6}},{{-1,2,3,1},{2,-2,0,-2},{3,0,0,-6},{1,-2,-6,-2}}}
699	414	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{-3*J2+J3-2*J4,D1},{J1-4*J2+J3-2*J4,D2},{-J1+8*J2-2*J3+4*J4,D3},{-J1-2*J2+J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	32/3*J2*J3-2*J3^2-34/3*J2*J4+11*J3*J4-9*J4^2	{{{-1,0,1,0},{0,0,4,2},{1,4,15,0},{0,2,0,-4}},{{0,0,4,2},{0,0,2,1},{4,2,16,5},{2,1,5,1}},{{1,4,15,0},{4,2,16,5},{15,16,56,0},{0,5,0,-10}},{{0,2,0,-4},{2,1,5,1},{0,5,0,-10},{-4,1,-10,-8}}}
699	414	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{-3*J2+J3-2*J4,D1},{J1-4*J2+J3-2*J4,D2},{-J1+8*J2-2*J3+4*J4,D3},{-J1-2*J2+J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	64/3*J2*J3-6*J3^2-98/3*J2*J4+27*J3*J4-25*J4^2	{{{-3,0,1,0},{0,0,4,2},{1,4,15,0},{0,2,0,-4}},{{0,0,4,2},{0,0,2,1},{4,2,16,5},{2,1,5,1}},{{1,4,15,0},{4,2,16,5},{15,16,56,0},{0,5,0,-10}},{{0,2,0,-4},{2,1,5,1},{0,5,0,-10},{-4,1,-10,-8}}}
700	415	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{2*J1+3*J2+3*J3-J4,D1},{-4*J1-5*J2-4*J3+2*J4,D2},{3*J1+3*J2+2*J3-J4,D3},{-2*J1-2*J2-2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-17*J1^2+69/2*J2^2-104*J3^2+15*J1*J4-3/2*J2*J4-J3*J4-2*J4^2	{{{-2,2,-1,-2},{2,-2,2,4},{-1,2,-1,1},{-2,4,1,8}},{{2,-2,2,4},{-2,0,0,-4},{2,0,0,4},{4,-4,4,8}},{{-1,2,-1,1},{2,0,0,4},{-1,0,0,-2},{1,4,-2,8}},{{-2,4,1,8},{4,-4,4,8},{1,4,-2,8},{8,8,8,56}}}
700	415	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{2*J1+3*J2+3*J3-J4,D1},{-4*J1-5*J2-4*J3+2*J4,D2},{3*J1+3*J2+2*J3-J4,D3},{-2*J1-2*J2-2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-17*J1^2+31*J3^2+15*J1*J4+15*J2*J4-J3*J4-2*J4^2	{{{-2,2,-1,-2},{2,-2,2,4},{-1,2,-1,1},{-2,4,1,8}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-1,2,-1,1},{2,-2,2,4},{-1,2,-2,-2},{1,4,-2,8}},{{-2,4,1,8},{4,-4,4,8},{1,4,-2,8},{8,8,8,56}}}
700	415	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{2*J1+3*J2+3*J3-J4,D1},{-4*J1-5*J2-4*J3+2*J4,D2},{3*J1+3*J2+2*J3-J4,D3},{-2*J1-2*J2-2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-14/5*J3^2-32/15*J1*J4-18/5*J2*J4-46/15*J3*J4+14/5*J4^2	{{{0,0,-1,-2},{0,0,2,4},{-1,2,-1,1},{-2,4,1,8}},{{0,0,2,4},{0,-2,0,-4},{2,0,0,4},{4,-4,4,8}},{{-1,2,-1,1},{2,0,0,4},{-1,0,0,-2},{1,4,-2,8}},{{-2,4,1,8},{4,-4,4,8},{1,4,-2,8},{8,8,8,56}}}
700	415	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{2*J1+3*J2+3*J3-J4,D1},{-4*J1-5*J2-4*J3+2*J4,D2},{3*J1+3*J2+2*J3-J4,D3},{-2*J1-2*J2-2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-70/3*J1*J3-23*J2*J3-17*J3^2+32/3*J1*J4+10*J2*J4+15*J3*J4-2*J4^2	{{{0,0,-1,-2},{0,0,2,4},{-1,2,-1,1},{-2,4,1,8}},{{0,0,2,4},{0,0,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-1,2,-1,1},{2,-2,2,4},{-1,2,-2,-2},{1,4,-2,8}},{{-2,4,1,8},{4,-4,4,8},{1,4,-2,8},{8,8,8,56}}}
701	416	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{J1,D1},{J1,D2},{-2*J1+J3-J4,D3},{J2,D4},{-2*J1+J2+J3-J4,D5},{J2,D6},{J3,D7},{J4,D8}}	3*J2^2+6*J2*J3+4*J3^2-10*J1*J4-3*J4^2	{{{0,0,0,0},{0,0,3,1},{0,3,0,0},{0,1,0,-2}},{{0,0,3,1},{0,-4,4,0},{3,4,6,0},{1,0,0,-2}},{{0,3,0,0},{3,4,6,0},{0,6,0,0},{0,0,0,0}},{{0,1,0,-2},{1,0,0,-2},{0,0,0,0},{-2,-2,0,8}}}
701	416	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{J1,D1},{J1,D2},{-2*J1+J3-J4,D3},{J2,D4},{-2*J1+J2+J3-J4,D5},{J2,D6},{J3,D7},{J4,D8}}	6*J1*J3+6*J2*J3+J3^2-10*J1*J4-3*J4^2	{{{0,0,0,0},{0,0,3,1},{0,3,0,0},{0,1,0,-2}},{{0,0,3,1},{0,0,0,0},{3,0,10,0},{1,0,0,-2}},{{0,3,0,0},{3,0,10,0},{0,10,-4,0},{0,0,0,0}},{{0,1,0,-2},{1,0,0,-2},{0,0,0,0},{-2,-2,0,8}}}
702	417	4	{{J1,D2},{J2,D5},{J3,D7},{J4,D8}}	{{-J1+J3-J4,D1},{J1,D2},{J2-J3,D3},{2*J1-J2+J4,D4},{J2,D5},{2*J1-J3+J4,D6},{J3,D7},{J4,D8}}	6*J1*J2+4*J3^2+3*J2*J4	{{{0,3,3,3},{3,5,5,2},{3,5,3,0},{3,2,0,-3}},{{3,5,5,2},{5,5,5,0},{5,5,5,0},{2,0,0,-4}},{{3,5,3,0},{5,5,5,0},{3,5,3,0},{0,0,0,0}},{{3,2,0,-3},{2,0,0,-4},{0,0,0,0},{-3,-4,0,0}}}
702	417	4	{{J1,D2},{J2,D5},{J3,D7},{J4,D8}}	{{-J1+J3-J4,D1},{J1,D2},{J2-J3,D3},{2*J1-J2+J4,D4},{J2,D5},{2*J1-J3+J4,D6},{J3,D7},{J4,D8}}	12*J1*J3+3*J2*J3-5*J3^2+5*J3*J4	{{{0,3,3,3},{3,5,5,2},{3,5,3,0},{3,2,0,-3}},{{3,5,5,2},{5,5,5,0},{5,5,5,0},{2,0,0,-4}},{{3,5,3,0},{5,5,5,0},{3,5,1,0},{0,0,0,0}},{{3,2,0,-3},{2,0,0,-4},{0,0,0,0},{-3,-4,0,0}}}
703	418	4	{{J1,D2},{J2,D5},{J3,D6},{J4,D8}}	{{J1,D1},{J1,D2},{-2*J1+J2-J4,D3},{2*J1-J2+J3+J4,D4},{J2,D5},{J3,D6},{2*J1+J4,D7},{J4,D8}}	3*J2^2+6*J2*J3-2*J3^2-J4^2	{{{0,0,0,0},{0,2,3,2},{0,3,0,3},{0,2,3,0}},{{0,2,3,2},{2,4,6,0},{3,6,0,0},{2,0,0,-4}},{{0,3,0,3},{3,6,0,0},{0,0,0,0},{3,0,0,-6}},{{0,2,3,0},{2,0,0,-4},{3,0,0,-6},{0,-4,-6,0}}}
704	419	4	{{J1,D3},{J2,D6},{J3,D7},{J4,D8}}	{{-2*J1+J2+J3-J4,D1},{J1-J2,D2},{J1,D3},{J3,D4},{2*J1-J2+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	8*J1*J3+J2*J3+3*J3^2+4*J3*J4	{{{0,0,0,0},{0,0,0,0},{0,0,4,3},{0,0,3,0}},{{0,0,0,0},{0,3,-3,0},{0,-3,3,0},{0,0,0,0}},{{0,0,4,3},{0,-3,3,0},{4,3,5,0},{3,0,0,-6}},{{0,0,3,0},{0,0,0,0},{3,0,0,-6},{0,0,-6,0}}}
704	419	4	{{J1,D3},{J2,D6},{J3,D7},{J4,D8}}	{{-2*J1+J2+J3-J4,D1},{J1-J2,D2},{J1,D3},{J3,D4},{2*J1-J2+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	8*J1*J3-J2*J3+3*J3^2+4*J3*J4-J4^2	{{{0,0,0,0},{0,0,0,0},{0,0,4,3},{0,0,3,0}},{{0,0,0,0},{0,0,-3,0},{0,-3,3,0},{0,0,0,0}},{{0,0,4,3},{0,-3,3,0},{4,3,5,0},{3,0,0,-6}},{{0,0,3,0},{0,0,0,0},{3,0,0,-6},{0,0,-6,0}}}
705	420	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-2*J1-J2+J3-J4,D1},{2*J1+2*J2-J3+J4,D2},{-J1-J2+J3-J4,D3},{J1,D4},{2*J1+J2+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	8*J1*J3+7*J2*J3-J2*J4+5*J3*J4-J4^2	{{{2,-3,-2,-1},{-3,3,3,3},{-2,3,2,1},{-1,3,1,-1}},{{-3,3,3,3},{3,-3,0,0},{3,0,6,0},{3,0,0,-6}},{{-2,3,2,1},{3,0,6,0},{2,6,12,0},{1,0,0,-2}},{{-1,3,1,-1},{3,0,0,-6},{1,0,0,-2},{-1,-6,-2,8}}}
705	420	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-2*J1-J2+J3-J4,D1},{2*J1+2*J2-J3+J4,D2},{-J1-J2+J3-J4,D3},{J1,D4},{2*J1+J2+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J1*J3+8*J2*J3-3*J2*J4+5*J3*J4-2*J4^2	{{{-1,0,-2,-1},{0,0,3,3},{-2,3,2,1},{-1,3,1,-1}},{{0,0,3,3},{0,0,0,0},{3,0,6,0},{3,0,0,-6}},{{-2,3,2,1},{3,0,6,0},{2,6,12,0},{1,0,0,-2}},{{-1,3,1,-1},{3,0,0,-6},{1,0,0,-2},{-1,-6,-2,8}}}
706	421	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{-5*J1-J2+2*J3-3*J4,D1},{J1,D2},{3*J1+J2-J3+2*J4,D3},{3*J1+J2-J3+2*J4,D4},{-2*J1+J3-J4,D5},{J2,D6},{J3,D7},{J4,D8}}	28/5*J2*J3+14/5*J3^2-13/5*J1*J4-13/5*J2*J4-9/5*J4^2	{{{8,0,0,-13},{0,0,0,0},{0,0,0,0},{-13,0,0,21}},{{0,0,0,0},{0,-18,10,13},{0,10,6,0},{0,13,0,-5}},{{0,0,0,0},{0,10,6,0},{0,6,3,0},{0,0,0,0}},{{-13,0,0,21},{0,13,0,-5},{0,0,0,0},{21,-5,0,-32}}}
707	422	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{-J1-2*J2+2*J3+J4,D1},{J1+J2-J3-J4,D2},{-J1+J2,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J1^2-4*J2^2+6*J3^2-2*J2*J4+10*J3*J4+2*J4^2	{{{0,3,3,0},{3,3,5,0},{3,5,5,3},{0,0,3,-6}},{{3,3,5,0},{3,3,5,0},{5,5,5,5},{0,0,5,-10}},{{3,5,5,3},{5,5,5,5},{5,5,5,5},{3,5,5,3}},{{0,0,3,-6},{0,0,5,-10},{3,5,5,3},{-6,-10,3,-32}}}
708	423	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{-3*J1+J3+J4,D1},{J1-J2,D2},{J1+J2-J3,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-6*J1^2+5/3*J2*J3+2/3*J3^2+14*J4^2	{{{1,1,1,3},{1,-1,0,3},{1,0,-3,6},{3,3,6,3}},{{1,-1,0,3},{-1,-5,-6,3},{0,-6,-6,6},{3,3,6,3}},{{1,0,-3,6},{0,-6,-6,6},{-3,-6,-21,12},{6,6,12,6}},{{3,3,6,3},{3,3,6,3},{6,6,12,6},{3,3,6,3}}}
708	423	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{-3*J1+J3+J4,D1},{J1-J2,D2},{J1+J2-J3,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-6*J1^2+2/3*J3^2+55/9*J3*J4+16/9*J4^2	{{{1,1,1,3},{1,-1,0,3},{1,0,-3,6},{3,3,6,3}},{{1,-1,0,3},{-1,1,0,-3},{0,0,0,0},{3,-3,0,9}},{{1,0,-3,6},{0,0,0,0},{-3,0,-15,6},{6,0,6,12}},{{3,3,6,3},{3,-3,0,9},{6,0,6,12},{3,9,12,-3}}}
709	424	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{-J1-J2+J3-J4,D1},{-J1+J3,D2},{J1+2*J2-J3+J4,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J1^2+5*J1*J3+6*J2*J3+3*J3*J4-J4^2	{{{0,0,0,0},{0,0,3,3},{0,3,4,0},{0,3,0,-6}},{{0,0,3,3},{0,0,0,0},{3,0,6,3},{3,0,3,0}},{{0,3,4,0},{3,0,6,3},{4,6,11,0},{0,3,0,-6}},{{0,3,0,-6},{3,0,3,0},{0,3,0,-6},{-6,0,-6,0}}}
710	425	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-4*J1+3*J2+J3-2*J4,D1},{J1-J2,D2},{2*J1-2*J2+J4,D3},{J1,D4},{2*J1-J2+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J2^2+5*J2*J3+3*J3^2-10*J1*J4+5*J2*J4-3*J4^2	{{{-1,-1,1,1},{-1,-1,1,1},{1,1,9,4},{1,1,4,1}},{{-1,-1,1,1},{-1,-1,-1,0},{1,-1,7,0},{1,0,0,-2}},{{1,1,9,4},{1,-1,7,0},{9,7,15,0},{4,0,0,-8}},{{1,1,4,1},{1,0,0,-2},{4,0,0,-8},{1,-2,-8,-8}}}
711	426	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1-J2+J3-J4,D1},{-2*J1+J3-J4,D2},{2*J1+J2-J3+J4,D3},{J1,D4},{2*J1+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-3*J2^2+4*J1*J3+6*J2*J3-3*J2*J4+5*J3*J4-2*J4^2	{{{-1,0,1,2},{0,0,3,3},{1,3,5,1},{2,3,1,-4}},{{0,0,3,3},{0,0,0,0},{3,0,6,0},{3,0,0,-6}},{{1,3,5,1},{3,0,6,0},{5,6,12,0},{1,0,0,-2}},{{2,3,1,-4},{3,0,0,-6},{1,0,0,-2},{-4,-6,-2,8}}}
712	427	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-3*J1+J2+J3-2*J4,D1},{2*J1-J3+J4,D2},{-J2+J3,D3},{J1,D4},{2*J1-J2+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-10/9*J2^2+20/3*J1*J3+8/9*J2*J3-10/3*J1*J4+5*J3*J4-3*J4^2	{{{-1,3,4,5},{3,3,6,0},{4,6,8,1},{5,0,1,-7}},{{3,3,6,0},{3,2,7,0},{6,7,11,0},{0,0,0,0}},{{4,6,8,1},{6,7,11,0},{8,11,13,0},{1,0,0,-2}},{{5,0,1,-7},{0,0,0,0},{1,0,0,-2},{-7,0,-2,8}}}
712	427	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-3*J1+J2+J3-2*J4,D1},{2*J1-J3+J4,D2},{-J2+J3,D3},{J1,D4},{2*J1-J2+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-2/3*J2^2+28/3*J1*J3-4/3*J2*J3-10/3*J1*J4+5/3*J2*J4+19/3*J3*J4-3*J4^2	{{{-1,3,4,5},{3,3,6,0},{4,6,8,1},{5,0,1,-7}},{{3,3,6,0},{3,1,7,0},{6,7,11,0},{0,0,0,0}},{{4,6,8,1},{6,7,11,0},{8,11,13,0},{1,0,0,-2}},{{5,0,1,-7},{0,0,0,0},{1,0,0,-2},{-7,0,-2,8}}}
713	428	4	{{J1,D3},{J2,D6},{J3,D7},{J4,D8}}	{{-J2+J3,D1},{-J1+J2-J4,D2},{J1,D3},{J2,D4},{2*J1-J2+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J2^2+4*J1*J3+4*J3^2+5*J2*J4+2*J3*J4-3*J4^2	{{{0,0,0,0},{0,2,4,2},{0,4,4,4},{0,2,4,2}},{{0,2,4,2},{2,2,5,0},{4,5,5,0},{2,0,0,-4}},{{0,4,4,4},{4,5,5,0},{4,5,5,0},{4,0,0,-8}},{{0,2,4,2},{2,0,0,-4},{4,0,0,-8},{2,-4,-8,-8}}}
714	429	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1-J2+J4,D1},{J2-J3,D2},{-J1+J3,D3},{-J1+J3,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-J1*J2+2*J1*J3+2*J2*J3+8*J3*J4	{{{-1,-2,-2,-1},{-2,0,0,2},{-2,0,-2,2},{-1,2,2,3}},{{-2,0,0,2},{0,2,2,5},{0,2,2,5},{2,5,5,3}},{{-2,0,-2,2},{0,2,2,5},{-2,2,-2,5},{2,5,5,3}},{{-1,2,2,3},{2,5,5,3},{2,5,5,3},{3,3,3,0}}}
714	429	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1-J2+J4,D1},{J2-J3,D2},{-J1+J3,D3},{-J1+J3,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-J1*J2+2*J2*J3+4*J2*J4+4*J3*J4	{{{1,-2,0,-3},{-2,0,0,2},{0,0,0,0},{-3,2,0,5}},{{-2,0,0,2},{0,2,2,5},{0,2,2,5},{2,5,5,3}},{{0,0,0,0},{0,2,2,5},{0,2,0,3},{0,5,3,5}},{{-3,2,0,5},{2,5,5,3},{0,5,3,5},{5,3,5,-2}}}
714	429	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1-J2+J4,D1},{J2-J3,D2},{-J1+J3,D3},{-J1+J3,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	J1*J2-2*J1*J3+2*J2*J3+2*J3^2+6*J3*J4+2*J4^2	{{{-2,-2,-2,-1},{-2,0,0,2},{-2,0,-2,2},{-1,2,2,3}},{{-2,0,0,2},{0,2,2,5},{0,2,2,5},{2,5,5,3}},{{-2,0,-2,2},{0,2,2,5},{-2,2,-2,5},{2,5,5,3}},{{-1,2,2,3},{2,5,5,3},{2,5,5,3},{3,3,3,0}}}
714	429	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1-J2+J4,D1},{J2-J3,D2},{-J1+J3,D3},{-J1+J3,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	J1*J2+2*J2*J3+2*J3^2+2*J2*J4+4*J3*J4+2*J4^2	{{{0,-2,0,-3},{-2,0,0,2},{0,0,0,0},{-3,2,0,5}},{{-2,0,0,2},{0,2,2,5},{0,2,2,5},{2,5,5,3}},{{0,0,0,0},{0,2,2,5},{0,2,0,3},{0,5,3,5}},{{-3,2,0,5},{2,5,5,3},{0,5,3,5},{5,3,5,-2}}}
715	430	4	{{J1,D3},{J2,D6},{J3,D7},{J4,D8}}	{{2*J1-J2+J4,D1},{-J1+J2-J4,D2},{J1,D3},{-2*J1+J3-J4,D4},{-2*J1+J2+J3-J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-4*J1*J2-2*J1*J3+5*J2*J3+3*J3^2-J3*J4-2*J4^2	{{{-1,0,0,1},{0,0,3,0},{0,3,4,3},{1,0,3,-1}},{{0,0,3,0},{0,-1,4,0},{3,4,8,0},{0,0,0,0}},{{0,3,4,3},{3,4,8,0},{4,8,8,0},{3,0,0,-6}},{{1,0,3,-1},{0,0,0,0},{3,0,0,-6},{-1,0,-6,0}}}
